JobDate,Employer,SOC,MinHrlySalary,Exp,Edu,NAICS3,SK
2022-11-07,Northrop Grumman,11-2022,68.99,8.0,16.0,336.0,"customer acquisition,budgeting,business development,budget development,teamwork / collaboration,salesforce,program planning,planning,workforce planning,requirements analysis,client base retention,business strategy,opportunity identification,building effective relationships,customer service,strategic planning,supplier selection,strategic development,foreign military sales,business case analysis"
2022-06-08,Pine Pharmaceuticals,11-9199,28.85,6.0,12.0,325.0,"problem solving,planning,communication skills,physical abilities,time management,enterprise resource planning (erp),detail-oriented,organizational skills,occupational health and safety,microsoft excel,leadership development,people management,scheduling,performance analysis,microsoft word,leadership,performance appraisals,mentoring,written communication,microsoft office,production management,packaging"
2022-04-01,Airbus Americas,11-3031,47.12,5.0,16.0,336.0,"industrial engineering industry expertise,communication skills,microsoft powerpoint,stakeholder management,planning,accruals,sap,financial controls,vaccination,purchase requisitions processing,microsoft excel,purchasing,financial reporting,team building,accounting,budgeting,procurement,variance analysis,meeting deadlines,risk management,process improvement,business administration,listening,cost control,economics"
2022-08-16,"Samsung America, Inc.",11-9199,46.15,7.0,16.0,334.0,"teamwork / collaboration,detail-oriented,sql,ad operations,microsoft excel,vaccines,advertising sales,business development,product marketing,go-to-market strategy,communication skills,financial operation,building effective relationships,product management,data analysis,research,self-starter,analytical skills"
2022-05-18,Epac Flexible Packaging,11-3051,39.9,4.0,16.0,323.0,"time management,problem solving,following sops,good manufacturing practices (gmp),staff management,quality assurance and control,plant safety,detail-oriented,iso 9001 standards,multi-tasking,food safety,organizational skills,written communication,project management,audit planning,creativity,process improvement,cost control,data management,audit experience,packaging,packaging industry knowledge,meeting deadlines,quality management"
2022-11-22,Johnson & Johnson,11-2031,45.19,8.0,16.0,325.0,"strategic communications,teamwork / collaboration,social media,vaccination,staff management,pr strategy,vaccines,budgeting,journalism,media relations,pr agency,communication skills,physical abilities,press releases,crisis communications,manual dexterity,editing,crisis management,social content,writing,email marketing,email marketing campaign"
2022-02-23,The Boeing Company,11-9199,62.5,15.0,16.0,336.0,"customer contact,knowledge management,program management,vertical integration,team management,change management,communication skills,enterprise software,collective bargaining"
2022-04-29,Intel Corporation,11-2021,46.75,5.0,12.0,334.0,"marketing strategy development,business development,product marketing,benchmarking,teamwork / collaboration,market strategy,field-programmable gate arrays (fpga),planning,marketing,marketing management,communication skills,solution architecture,sales,graphics processing units (gpu),research,customer service,semiconductor industry knowledge,presentation skills,computer engineering,systems engineering,analytical skills"
2022-01-07,Revert Systems,11-2022,48.08,3.0,0.0,334.0,"internal medicine,epidemic,opiate,pain management,toxicology,medical sales"
2022-11-16,Omnimax International,11-2022,13.25,3.0,16.0,331.0,"building effective relationships,business management,product knowledge,strategic sales,merchandising,description and demonstration of products,preparing reports,communication skills,time management,technical assistance,verbal / oral communication,sales,sales goals,organizational skills,detail-oriented,margin goals,scheduling,sales management,customer complaint resolution,product sales"
2022-09-23,Primary Talent Partners,11-3051,100.0,10.0,16.0,325.0,"quality management,troubleshooting,analytic functions,project management,bioassays,building effective relationships,due diligence,good manufacturing practices (gmp),technical support,quality assurance and control,laboratory testing,pharmaceutical industry knowledge,biologics,stakeholder management,laboratory procedures,chromatography,current good manufacturing practices (cgmp)"
2022-12-04,Grifols,11-9199,34.62,6.0,16.0,325.0,"writing,microsoft access,preparing reports,quality management,regulatory affairs,data analysis,supplier management,fda regulations,benchmarking,audit management,external auditing,teamwork / collaboration,microsoft excel,key performance indicators (kpis),commodity management,leadership,microsoft word,current good manufacturing practices (cgmp),legal compliance,communication skills"
2022-05-22,Sierra Nevada Corporation,11-3031,75.54,10.0,16.0,336.0,"disaster recovery planning,performance appraisals,building effective relationships,presentation skills,financial transactions,management information system (mis),risk management,audit planning,business administration,information security,process improvement,project management,public accounting,quality management,risk assessment,cobit,it management,internal auditing,audit risk,software development,cloud computing,planning,information systems,communication skills,sarbanes-oxley (sox),leadership,business process,cloud architecture,cloud security architecture,performance analysis,accounting,budgeting,asset protection,teamwork / collaboration,external auditing,detail-oriented,goal setting,data privacy,staff management,lifecycle management,nist cybersecurity framework"
2022-12-26,Abbott Laboratories,11-9121,48.65,5.0,16.0,325.0,"microsoft powerpoint,computer literacy,employee training,planning,cost analysis,cost estimation,microsoft word,intellectual property,experiments,staff management,batch records,biologics,microsoft excel,organizational skills,immunoassay,troubleshooting technical issues,clinical affairs,experimental design,record keeping,laboratory equipment,writing,research,data collection,written communication,toxicology,assay development"
2022-11-20,The Boeing Company,11-9041,83.37,8.0,16.0,336.0,"aerospace industry knowledge,systems engineering,air vehicle engineering,building effective relationships,mechanical engineering,engineering support,civil engineering,problem solving,communication skills,performance management,collective bargaining,people management,structural design"
2022-06-09,"Anheuser-Busch Companies, Inc.",11-2021,62.69,1.0,18.0,312.0,"branding strategy,brand planning,business operations,project management,written communication,strategic development,teamwork / collaboration,planning"
2022-12-01,Builders Firstsource,11-9199,24.04,2.0,16.0,321.0,"audit planning,project management,scheduling,teamwork / collaboration,physical abilities"
2022-11-18,Hexcel Corporation,11-9199,13.38,4.0,16.0,336.0,"microsoft power bi,mechanical engineering,microsoft office,written communication,supply chain management,microsoft access,supply chain solutions,microsoft powerpoint,basic internet skills,computer literacy,enterprise resource planning (erp),simulation,planning,material requirement planning (mrp),scheduling,manufacturing resource planning (mrp),microsoft excel,inventory maintenance,capacity planning,inventory management,microsoft word"
2022-07-19,Northrop Grumman,11-1021,82.21,7.0,16.0,336.0,"teamwork / collaboration,detail-oriented,operations management,microsoft excel,planning,microsoft sharepoint,microsoft powerpoint,prioritizing tasks,writing"
2022-04-02,L3Harris,11-1021,86.54,6.0,16.0,334.0,"scheduling,manufacturing resource planning (mrp),detail-oriented,organizational skills,sas,inventory control,performance analysis,inventory management,planning,traffic analysis,physical abilities,shipping and receiving,procurement,quality management,packaging,5s methodology"
2022-06-15,Northrop Grumman,11-9032,54.95,9.0,16.0,336.0,"project management,confluence,software engineering,systems engineering,agile development,budgeting,product owner,scrum,detail-oriented,teamwork / collaboration,market analysis,time management,meeting planning/facilitation,software development,planning,problem solving,meeting facilitation,atlassian jira"
2022-01-17,Altria Group,11-3031,38.46,5.0,16.0,312.0,"employee training,planning,procedure development,purchasing,financial analysis,contract preparation,organizational skills,external auditing,detail-oriented,performance appraisals,financial reporting,general ledger,supervisory skills,budgeting,accounting,financial management,staff management,financial statements,account reconciliation,sales tax compliance,cost accounting,balance sheet,communication skills,public accounting,contract review"
2022-09-09,Hitachi America,11-2022,12.0,5.0,16.0,334.0,"key performance indicators (kpis),internet service provider (isp),client base retention"
2022-06-16,Ricoh Electronics,11-2022,50.0,8.0,16.0,333.0,"onboarding,creativity,process improvement,building effective relationships,microsoft excel,business development,business process,sales leadership,computer literacy,sales,communication skills,cloud computing"
2022-03-26,L3Harris,11-1021,86.54,6.0,16.0,334.0,"project management,construction management,plumbing,repair,procurement,expediting orders,facility management,environmental health and safety,troubleshooting,cost estimation,hvac,planning,renovation,building codes,budgeting,critical thinking,equipment maintenance,detail-oriented,organizational skills,carpentry,sas,electrical systems,purchase requisitions processing,surveillance"
2022-12-08,Northrop Grumman,11-9199,49.28,10.0,16.0,336.0,"scheduling,teamwork / collaboration,planning,problem solving,project management,presentation skills,business acumen"
2022-11-14,Biolife Plasma Services,11-3051,24.04,1.0,16.0,325.0,"quality assurance and control,detail-oriented,teamwork / collaboration,following sops,good manufacturing practices (gmp),leadership,employee training,legal compliance,physical abilities,management training,quality management,people development"
2022-03-24,General Motors,11-9199,49.09,5.0,16.0,336.0,"quality management,repair,writing,it management,conflict management,strategic development,microsoft office,project management,presentation skills,microsoft project,work breakdown structure,meeting planning/facilitation,planning,meeting facilitation,problem solving,microsoft powerpoint,time management,business strategy,communication skills,microsoft sharepoint,prototyping,business process,scheduling,quality assurance and control,microsoft excel,teamwork / collaboration,resource management"
2022-06-21,AZZ Incorporated,11-9199,38.94,5.0,16.0,335.0,"decision making,performance appraisals,satisfaction failure correction,project management,business planning,scheduling,budgeting"
2022-06-02,Djo Global,11-9199,34.62,2.0,16.0,339.0,"microsoft powerpoint,physical abilities,communication skills,planning,business case creation,microsoft excel,product development,multi-tasking,budgeting,business process,leankit,microsoft word,business case analysis,decision making,listening,business administration,new product development,microsoft office,project management,presentation skills,microsoft project"
2022-02-05,Novartis,11-3071,29.81,9.0,16.0,325.0,"goal setting,detail-oriented,multi-tasking,drug development,forklift operation,scheduling,inventory maintenance,performance analysis,inventory management,budgeting,cycle counting,inventory control,good manufacturing practices (gmp),supervisory skills,communication skills,enterprise resource planning (erp),performance appraisals,strategic planning,written communication"
2022-12-09,Sugar Creek Packing Company,11-1021,31.25,5.0,12.0,311.0,"internal auditing,food science,sanitation programs,contractor safety,safety training,wastewater treatment,sanitary design and controls,microbiology,microsoft office,audit planning,fda regulations,cleaning,microsoft powerpoint,pathology,microsoft word,hazard analysis critical control point (haccp),key performance indicators (kpis),adenosine,microsoft excel,scheduling,equipment cleaning,machinery,food safety,hazard analysis,occupational health and safety"
2022-05-06,Applied Medical,11-3051,11.41,1.0,12.0,334.0,"communication skills,quality assurance and control,external auditing,detail-oriented,teamwork / collaboration,organizational skills,technical inspections,leadership,team building,qc processes,process improvement,microsoft office,data collection,project management,5s methodology,quality management,engineering drawings"
2022-06-11,Stanley Black & Decker,11-9199,10.73,3.0,12.0,332.0,"microsoft office,written communication,project management,process improvement,project planning and development skills,systems integration,invoicing,reengineering,commissioning,estimating,marketing sales,occupational health and safety,microsoft excel,vertical integration,scheduling,budgeting,contract preparation,time management,construction industry knowledge,planning,sap"
2022-12-08,Northrop Grumman,11-9199,57.02,6.0,16.0,336.0,"program planning,vertical integration,scheduling,surveillance,staff management,performance analysis,planning,cost analysis,problem solving,integrated master schedule,communication skills,performance management,risk and mitigation analysis,integrated master plan,project management,business management,microsoft project,performance appraisals"
2022-11-25,"Takeda Pharmaceuticals North America, Inc.",11-9111,75.38,8.0,18.0,325.0,"applied statistics,detail-oriented,transformers,computer vision,debugging,gaussian process / functions,machine learning,recurrent neural network (rnn),long short-term memory (lstm),decision trees,biotechnology,deep learning,communication skills,software engineering,k-means,natural language processing,support vector machines (svm),artificial intelligence,git"
2022-09-19,Ashfield Nordic Ab,11-1021,48.08,5.0,16.0,325.0,"description and demonstration of products,people development,analytical skills,business acumen,product knowledge,account management,conflict management,creativity,business planning,problem solving,employee training,communication skills,biotechnology"
2022-11-15,Altra Industrial Motion,11-9041,51.44,10.0,16.0,334.0,"budgeting,product development,advanced product quality planning (apqp),teamwork / collaboration,iso 9001 standards,scheduling,manufacturing principles,engineering management,communication skills,international traffic in arms regulations (itar),computer aided drafting/design (cad),cost estimation,business case analysis,compliance with customer specifications,employee engagement,decision making,building effective relationships,scalability design,creativity"
2022-12-20,"Takeda Pharmaceuticals North America, Inc.",11-1021,60.1,2.0,16.0,325.0,"teamwork / collaboration,business process,budgeting,accruals,problem solving,time management,biotechnology,microsoft sharepoint,building effective relationships,compliance reporting,event planning,newsletters,talent acquisition,account reconciliation,business operations,project management,troubleshooting,onboarding"
2022-04-17,Triumph Group Incorporated,11-3031,49.52,8.0,16.0,336.0,"tax compliance,purchasing,hyperion financial management,preparing proposals,teamwork / collaboration,detail-oriented,general ledger,revenue recognition,general ledger reconciliation,finance,contract preparation,budgeting,accounting,managerial accounting,cost accounting,customer billing,inventory accounting,month-end close processes,planning,financial forecasting,business strategy,financial statements,meeting deadlines,preparing reports,prioritizing tasks,costing,hyperion,aerospace industry knowledge,corporate finance,inventory cost,business management,5s methodology,capital planning"
2022-10-29,Jr Simplot,11-1021,10.21,4.0,16.0,311.0,"repair,performance appraisals,occupational health and safety,scheduling,performance analysis,supervisory skills"
2022-04-28,Northrop Grumman,11-9041,58.37,14.0,16.0,336.0,"communication skills,engineering management,vaccines,leadership,mechanical engineering,research"
2022-12-05,"Takeda Pharmaceuticals North America, Inc.",11-9199,49.13,6.0,16.0,325.0,"mentoring,chemistry,biology,user acceptance testing (uat),family planning,quality management,orphan drug,business process,document management,quality assurance and control,patient safety,drug development,biotechnology,stakeholder management,change management,electronic document management system"
2022-10-04,Enanta Pharmaceuticals,11-9111,72.12,5.0,21.0,325.0,"good clinical practices (gcp),writing,infectious disease,strategic planning,clinical study reports,investigational review board (irb),problem solving,clinical research,biotechnology,communication skills,teamwork / collaboration,clinical trials,drug development,pulmonology,informed consent procedures,clinical development plans,clinical development"
2022-03-20,Tarsus Pharmaceuticals,11-9111,57.69,15.0,16.0,325.0,"project management,creativity,mentoring,persuasion,budgeting,market trend,key performance indicators (kpis),teamwork / collaboration,talent management,change management,problem solving,strategic leadership,planning,communication skills"
2022-10-12,Sun Noodle,11-3051,33.65,5.0,16.0,311.0,"food manufacturing industry knowledge,planning,current good manufacturing practices (cgmp),training programs,computer literacy,communication skills,english,verbal / oral communication,quality assurance and control,food safety and quality,staff management,food safety,organizational skills,detail-oriented,process verification,spanish,good manufacturing practices (gmp),hazard analysis critical control point (haccp),customer service,microsoft office,new product development,bilingual,quality management,food science"
2022-05-10,"Daiichi Sankyo, Inc",11-2022,52.88,10.0,18.0,325.0,"corporate finance,research,business management,business acumen,oncology,biopharmaceutical industry knowledge,teamwork / collaboration,negotiation skills,intellectual property,business development,leadership,communication skills,stakeholder management,financial analysis"
2022-03-01,On Board Companies,11-9041,41.83,3.0,16.0,325.0,"writing,iec 61508,quality management,project management,self-starter,systems integration,mixed-signal,organizational skills,product development,failure mode and effects analysis (fmea),quality assurance and control,requirements verification and validation,enovia,problem solving,technical project management,communication skills"
2022-03-19,Hitachi America,11-9199,33.65,5.0,0.0,334.0,"project management,building effective relationships,customer service,scheduling,rail industry knowledge,budgeting,communication skills,planning,order management,mass transit industry knowledge,contract negotiation,cost estimation"
2022-08-23,Eli Lilly,11-9199,57.07,5.0,16.0,325.0,"data analysis,editing,data collection,statistics,extensible markup language (xml),research,data management,regulatory affairs,oncology,statistical reporting,physical abilities,biotechnology,microsoft powerpoint,protocol development,clinical study reports,clinical research,data quality,microsoft excel,sql,sas,macros,clinical data analysis,microsoft word,statistical analysis,clinical data interchange standards consortium(cdisc),data validation,new drug application (nda) review,statistical programming"
2022-08-20,Stryker Medical,11-9199,20.65,3.0,12.0,339.0,"troubleshooting,data management,data cleaning,writing,data warehousing,biostatistics,policy development,research,project management,toxicology,word processing,drug discovery,administrative support,microsoft excel,quality assurance and control,data security,database management,medical terminology,filing,communication skills,technical assistance,pathology,simulation,histology,clinical research,patient privacy"
2022-07-22,GAF Materials Corporation,11-9041,6.25,10.0,16.0,324.0,"simulation,network troubleshooting,planning,computer aided drafting/design (cad),positive disposition,problem solving,vendor relations,communication skills,autocad,budgeting,capital expenditures,machinery,hazard analysis,lifting ability,staff management,process improvement,research,root cause analysis,microsoft office,project management,process safety,proofreading,project planning and development skills,typing,structured methods,troubleshooting,data entry"
2022-08-23,Perrigo Company,11-2021,11.33,4.0,16.0,325.0,"retail advertising,budgeting,critical thinking,product sales,renovation,key performance indicators (kpis),business planning,consumer insights,microsoft excel,market risk,surveillance,budget management,time management,performance management,microsoft powerpoint,computer literacy,self-motivation,planning,media planning,packaging,brand management,brand experience,record keeping,merchandising,creativity,written communication,project management,new product development"
2022-09-21,Stryker Medical,11-9199,57.84,8.0,16.0,339.0,"prototyping,lifecycle management,product development,teamwork / collaboration,integrated development environment (ide),software development,business modeling,systems development life cycle (sdlc),application lifecycle management,product design,software engineering,products security,engineering documentation,project management,strategic planning"
2022-03-15,Danaher Corporation,11-2021,49.04,5.0,16.0,334.0,"oracle,marketing management,marketing,salesforce,social media,field marketing,inside sales,sales management,business development,market trend,key performance indicators (kpis),biology,market planning,kaizen,building effective relationships"
2022-10-11,"Cardinal Health, Inc.",11-9199,46.97,4.0,16.0,325.0,"teamwork / collaboration,detail-oriented,sql,benefits analysis,capacity planning,key performance metrics,microsoft excel,tableau,key performance indicators (kpis),facility and site construction layout,strategic thinking,logistics,statistical methods,communication skills,network engineering,demand planning,planning,lean six sigma,financial analysis,supply chain improvement,project planning and development skills,six sigma green belt,cost control,policy development,process improvement,project management,self-starter,supply chain costs,program management,business case analysis,supply chain knowledge,supply chain management,supply chain solutions"
2022-10-04,Motorola Inc.,11-2021,14.88,5.0,16.0,334.0,"customer contact,writing,social media tools,meeting deadlines,business-to-business,public health and safety,microsoft office,online research,project management,creativity,research,building effective relationships,customer service,market research,product management,detail-oriented,teamwork / collaboration,energetic,social media,vaccination,microsoft excel,vaccines,content development,brand awareness generation,lead generation,product marketing,positive disposition,communication skills"
2022-06-09,Magnolia Medical Technologies,11-9199,37.5,5.0,16.0,334.0,"blood collection,positive disposition,false positive,pardot,email blasts,communication skills,microsoft powerpoint,laboratory testing,adobe indesign,pipeline growth,organizational skills,teamwork / collaboration,multi-tasking,adobe acrobat,adobe creative suite,customer acquisition,budgeting,brand awareness generation,adobe photoshop,sepsis,economics,microbiology,program management,project management,self-starter,creative design,creativity,brand experience,blood culture,adobe illustrator,clinical data review"
2022-05-20,Becton Dickinson,11-9199,52.88,5.0,16.0,339.0,"key performance indicators (kpis),strategic thinking,global supply chain management,six sigma,english,communication skills,microsoft powerpoint,information systems,change management,lean six sigma,supply chain improvement,supply chain knowledge,supply chain management,global supply management,supply chain solutions,project management,creativity,supply chain project management,business administration"
2022-06-05,General Dynamics,11-9199,34.62,7.0,12.0,336.0,"enterprise software,microsoft powershell,dell kace,system administration,splunk,microsoft active directory,teamwork / collaboration,group policy,sql,nessus,vmware,scalability design,system documentation,conflict management"
2022-05-09,Northrop Grumman,11-9199,28.27,6.0,16.0,336.0,"leadership,six sigma,microsoft excel,microsoft powerpoint,sap,customer service,microsoft office,project management,aerospace industry knowledge"
2022-02-17,L3Harris,11-3031,86.54,9.0,16.0,334.0,"costing,internal auditing,account closing,procurement,record keeping,microsoft office,account reconciliation,enterprise resource planning (erp),sarbanes-oxley (sox),customer relationship management (crm),microsoft powerpoint,revenue projections,financial analysis,accruals,problem solving,sap,detail-oriented,organizational skills,revenue recognition,pivot tables,microsoft excel,finance,engineering projects,contract preparation,engineering industry knowledge,accounting,cost accounting,contract review"
2022-08-04,Yummi Sushi,11-9121,33.65,10.0,16.0,311.0,"quality assurance and control,teamwork / collaboration,organizational skills,product sales,training procedures,training materials,database administration,needs assessment,calculation,sales,communication skills,physical abilities,multimedia,research,creativity,food service industry knowledge,written communication,corporate training,presentation skills,food service experience"
2022-09-15,Northrop Grumman,11-9199,43.17,10.0,16.0,336.0,"scheduling,microsoft excel,engineering leadership,microsoft word,tableau,planning,sap,microsoft powerpoint,microsoft sharepoint,process improvement,confluence,microsoft office,proposal writing,project management"
2022-07-14,La-Z-Boy,11-2022,31.25,5.0,16.0,337.0,"planning,communication skills,microsoft powerpoint,residential design,sales,sales goals,scheduling,microsoft excel,detail-oriented,retail industry knowledge,marketing sales,microsoft word,sales management,accounting,budgeting,product sales,business acumen,customer service,product knowledge,microsoft office,strategic planning,business administration,order entry,merchandising,people development"
2022-08-09,"Koch Industries, Incorporated",11-3031,67.31,10.0,16.0,324.0,"public accounting,research,writing,overcoming obstacles,transportation industry knowledge,microsoft excel,financial reporting,general ledger,customer billing,accounting,budgeting,time management,generally accepted accounting principles (gaap)"
2022-07-02,New Life Center,11-9051,14.0,2.0,12.0,311.0,"time management,positive disposition,food preparation,planning,lifting ability,staff management,food safety,organizational skills,machinery,meal preparation,cooking,written communication,creativity"
2022-08-06,Newly Weds Foods,11-3121,50.48,7.0,16.0,311.0,"research,strategic hr leadership,budgeting,organizational skills,talent management,policy implementation,change management,organizational development"
2022-05-21,L3Harris,11-3031,86.54,15.0,16.0,334.0,"organizational skills,external auditing,financial reporting,detail-oriented,microsoft excel,finance,accounting,microsoft word,compliance testing,microsoft powerpoint,sarbanes-oxley (sox),public accounting,microsoft office,alteryx,newsletters,procurement,site assessments,analytical skills,risk assessment,audit experience,internal auditing"
2022-11-04,Northrop Grumman,11-1021,59.38,9.0,16.0,336.0,"process management,business analysis,business operations,program management,writing,communication skills,integrated master schedule,financial reporting"
2022-03-26,Amycoleconnect,11-1021,32.69,5.0,14.0,315.0,"self-starter,written communication,microsoft outlook,floor plans,communication skills,computer literacy,planning,problem solving,cleaning,staff management,microsoft excel,multi-tasking,detail-oriented,teamwork / collaboration,organizational skills,energetic,operations management"
2022-12-01,Aerovironment Incorporated,11-9111,53.0,0.5,0.0,336.0,"repair,interaction design,software engineering,merchandising,retail sales,mechanical engineering,sales,organizational skills,system architecture,robotics"
2022-02-02,Northrop Grumman,11-9041,82.31,14.0,16.0,336.0,"systems integration,system implementation,data management,systems engineering,catia,siemens teamcenter,procurement,industry 4.0,teamwork / collaboration,product development,scheduling,model-based design (mbd),enovia,vaccines,sap,change management,business strategy,communication skills,performance management"
2022-03-25,Northrop Grumman,11-3011,58.65,9.0,16.0,336.0,"supervisory skills,microsoft word,vaccines,budgeting,equipment maintenance,scheduling,computerized maintenance management system (cmms),microsoft excel,team management,carpentry,facility maintenance,hvac,performance management,communication skills,microsoft powerpoint,preventive maintenance,microsoft office,project management,microsoft outlook,predictive / preventative maintenance,repair"
2022-08-24,EnerSys,11-2021,24.52,5.0,16.0,335.0,"enterprise resource planning (erp),communication skills,physical abilities,microsoft powerpoint,training materials,generally accepted accounting principles (gaap),meeting planning/facilitation,financial analysis,marketing,marketing management,meeting facilitation,oracle,sap,telecommunications,cost analysis,month-end close processes,key performance indicators (kpis),technical support,microsoft word,product sales,accounting,ad hoc reporting,budgeting,cost accounting,product development,purchasing,benchmarking,hyperion financial management,social media,organizational skills,detail-oriented,external auditing,balance sheet,microsoft excel,scheduling,bill of materials,hyperion,meeting deadlines,microsoft access,writing,preparing reports,account management,data collection,microsoft office,strategic planning,project management,account reconciliation,research,cost control,corporate marketing,market research,product management,event planning"
2022-12-21,Aerojet,11-9199,57.69,9.0,16.0,336.0,"thermodynamics,performance appraisals,data analysis,systems integration,systems development,systems engineering,performance analytics,communication skills,employee recognition,physical abilities,engineering management,personal protective equipment (ppe),planning,simulation,strategic leadership,detail-oriented,product development,leadership development,staff management,budgeting,performance analysis,requirements verification and validation,systems analysis,technical support"
2022-11-03,Danaher Corporation,11-9111,64.9,8.0,16.0,334.0,"project management,program management,new product development,research,project planning and development skills,oncology,clinical affairs,good clinical practices (gcp),biotechnology,clinical research,clinical trials,resource management,site and study management,staff management,budgeting"
2022-01-11,General Motors,11-2031,54.69,6.0,16.0,336.0,"content management,teamwork / collaboration,crisis management,climate change,media relations,event planning,strategic partnerships,media planning,content development,press releases"
2022-01-07,General Motors,11-2021,60.94,5.0,0.0,336.0,"global talent acquisition,digital marketing,learning styles,talent pipelining,multimedia,customer relationship management (crm),project management,marketing,employer branding,marketing operations,social media"
2022-08-17,The Boeing Company,11-9041,14.0,3.0,16.0,336.0,"facility management,employee engagement,asset management industry knowledge,building effective relationships,project management,technical project management,planning,engineering management,policy implementation,basic tools,team building,scheduling,people management,business planning,export compliance,revit,teamwork / collaboration"
2022-07-29,Upslope Brewing Company,11-3071,24.04,2.0,12.0,312.0,"alcoholic beverage industry knowledge,problem solving,sap,computer literacy,enterprise resource planning (erp),supply chain coordination,communication skills,microsoft excel,scheduling,logistics management,organizational skills,teamwork / collaboration,product distribution,negotiation skills,logistics,new product development,building effective relationships,transportation logistics,efficient transportation,packaging,spreadsheets"
2022-02-16,The Boeing Company,11-9199,62.5,15.0,16.0,336.0,"change management,collective bargaining,enterprise software,communication skills,vertical integration,team management,knowledge management,customer contact,onboarding,software engineering,program management"
2022-06-06,Intel Corporation,11-3031,70.65,10.0,18.0,334.0,"communication skills,property tax,tax audits,teamwork / collaboration,tax returns,mergers and acquisitions,vaccination,technical writing / editing,public accounting,project management,research,tax planning,building effective relationships,writing,tax law"
2022-05-21,The Boeing Company,11-3021,55.43,5.0,16.0,336.0,"sysml,written communication,self-starter,help desk support,engineering activities,systems engineering,planning,problem solving,communication skills,system design,collective bargaining,product sales,engineering leadership,product development,troubleshooting technical issues,system architecture"
2022-06-05,Altera Corporation,11-2021,17.38,5.0,16.0,334.0,"product management,customer service,agile development,customer contact,analytical skills,software architecture,professional services marketing,communication skills,enterprise resource planning (erp),problem solving,planning,budgeting,request for proposal (rfp),product sales,scheduling,people management,quality assurance and control,lifecycle management,multi-tasking,product development"
2022-02-24,Carroll Seating Company,11-9199,24.04,2.0,0.0,321.0,"purchasing,detail-oriented,multi-tasking,teamwork / collaboration,organizational skills,microsoft excel,budgeting,invoice approval,problem solving,sales,project management,microsoft office,microsoft outlook,estimating"
2022-01-06,Sundance Beverage Company,11-3071,19.23,4.0,12.0,312.0,"communication skills,inventory control,computer literacy,beverage industry knowledge,warehouse industry knowledge,creativity,forklift operation,inventory management,delivery unload and breakdown,leadership,organizational skills,teamwork / collaboration,analytical skills"
2022-01-09,Accent Food Services,11-2022,26.92,2.0,12.0,311.0,"written communication,microsoft excel,microsoft powerpoint,sales,sales goals,customer acquisition,negotiation skills,organizational skills,customer accounts,microsoft word,business development,sales reporting"
2022-08-30,Johansen Interiors,11-9199,19.0,1.0,0.0,321.0,"estimating,project management,preparing proposals,budgeting,planning"
2022-06-25,Howmet Aerospace,11-9111,96.15,10.0,16.0,336.0,"communication skills,equity research,business presentations,stakeholder management,industry analysis,prepare presentations,business writing,financial analysis,investor relations,teamwork / collaboration,analytical skills,messaging strategy,corporate finance,research,capital markets,building effective relationships,corporate governance"
2022-12-28,Sugar Foods Corporation,11-3071,50.96,8.0,16.0,311.0,"teamwork / collaboration,organizational skills,detail-oriented,multi-tasking,business development,warehouse operations,time management,problem solving,data transformation,business management,customer service,presentation skills,mentoring,business analysis,project management,empower,distribution management,analytical skills,compliance management,supply chain management,prioritizing tasks"
2022-09-29,HNI Corporation,11-3051,22.0,1.0,12.0,337.0,"welding,machine operation,sewing"
2022-01-14,Northrop Grumman,11-2022,69.28,7.0,16.0,336.0,"articulating value propositions,customer contact,business development,budgeting,vaccines,trade show,competitive analysis,project management"
2022-12-08,Northrop Grumman,11-9199,51.15,5.0,16.0,336.0,"product research,budgeting,business planning,preparing proposals,scheduling,hardware experience,customer contact,quality management,procurement,project management,configuration management"
2022-11-12,Velocity Dynamics,11-9199,31.25,1.0,16.0,336.0,"detail-oriented,equipment design,microsoft excel,adobe indesign,budgeting,welding,adobe acrobat,microsoft word,planning,problem solving,communication skills,english,time management,engineering management,building effective relationships,project planning and development skills,order entry,microsoft office,project management,production management,commissioning,welding equipment,wastewater treatment,compliance management"
2022-07-22,GAF Materials Corporation,11-9041,6.25,10.0,16.0,324.0,"data entry,troubleshooting,structured methods,project planning and development skills,typing,proofreading,process safety,microsoft office,project management,root cause analysis,process improvement,research,communication skills,vendor relations,network troubleshooting,planning,simulation,positive disposition,problem solving,computer aided drafting/design (cad),budgeting,autocad,capital expenditures,machinery,hazard analysis,lifting ability,staff management"
2022-03-18,Bucher Aerospace Corporation,11-9199,26.44,1.0,0.0,336.0,"cost analysis,material requirement planning (mrp),planning,enterprise resource planning (erp),supply chain coordination,scheduling,ventilation,manufacturing resource planning (mrp),purchasing,budgeting,supply chain management,product delivery,writing,microsoft office,program management,project management,creativity"
2022-02-18,Intel Corporation,11-9199,54.43,6.0,16.0,334.0,"electrical design,communication skills,scheduling,vaccination,product development,engineering projects,mechanical engineering,computer engineering,program management,project management,risk assessment"
2022-04-22,Linamar,11-9199,53.85,5.0,12.0,336.0,"iso 14001 standards,supplier development,autocad,statistical analysis,budgeting,scheduling,advanced product quality planning (apqp),communication skills,verbal / oral communication,planning,computer numerical control (cnc),problem solving,solidworks,quality management,meeting deadlines,writing,customer contact,costing,environmental management,machining,project management,program management,microsoft office,statistics,microsoft project,5s methodology"
